,lat,lon,enhanced_altitude,elevation,timestamp,enhanced_speed,speed,distance,time
0,33.690410032868385,-111.71785997226834,570.0,570.0,2009-12-31 23:00:00+00:00,1.0,1.0,0.0,0
1,33.69068001396954,-111.71817999333143,570.0,570.0,2009-12-31 23:00:15+00:00,2.811,2.811,42.16,15
2,33.690689988434315,-111.71821997500956,570.0,570.0,2009-12-31 23:00:16+00:00,3.866,3.866,46.03,16
3,33.69069996289909,-111.71824998222291,570.0,570.0,2009-12-31 23:00:17+00:00,2.99,2.99,49.02,17
4,33.69071999564767,-111.71827998943627,571.0,571.0,2009-12-31 23:00:18+00:00,3.557,3.557,52.58,18
5,33.69075000286102,-111.71830999664962,571.0,571.0,2009-12-31 23:00:20+00:00,2.17,2.17,56.92,20
6,33.6907700356096,-111.71834997832775,571.0,571.0,2009-12-31 23:00:22+00:00,2.159,2.159,61.24,22
7,33.69078001007438,-111.7183799855411,571.0,571.0,2009-12-31 23:00:23+00:00,2.99,2.99,64.23,23
8,33.69081001728773,-111.71840999275446,572.0,572.0,2009-12-31 23:00:24+00:00,4.34,4.34,68.57,24
9,33.690840024501085,-111.71841996721923,572.0,572.0,2009-12-31 23:00:25+00:00,3.462,3.462,72.03,25
10,33.69087003171444,-111.71843002550304,572.0,572.0,2009-12-31 23:00:27+00:00,1.731,1.731,75.49,27
11,33.69088998064399,-111.71840999275446,572.0,572.0,2009-12-31 23:00:28+00:00,2.892,2.892,78.38,28
12,33.69091001339257,-111.7183799855411,572.0,572.0,2009-12-31 23:00:29+00:00,3.557,3.557,81.94,29
13,33.69094002060592,-111.71838996000588,572.0,572.0,2009-12-31 23:00:30+00:00,3.461,3.461,85.4,30
14,33.69095996953547,-111.71841996721923,572.0,572.0,2009-12-31 23:00:32+00:00,1.778,1.778,88.96,32
15,33.690989976748824,-111.71843999996781,572.0,572.0,2009-12-31 23:00:33+00:00,3.815,3.815,92.77,33
16,33.69102995842695,-111.71847000718117,572.0,572.0,2009-12-31 23:00:35+00:00,2.621,2.621,98.01,35
17,33.69107002392411,-111.71850001439452,572.0,572.0,2009-12-31 23:00:37+00:00,2.621,2.621,103.26,37
18,33.691119980067015,-111.71851996332407,572.0,572.0,2009-12-31 23:00:39+00:00,2.93,2.93,109.12,39
19,33.69117002002895,-111.71853999607265,572.0,572.0,2009-12-31 23:00:41+00:00,2.93,2.93,114.98,41
20,33.69121997617185,-111.71854997053742,572.0,572.0,2009-12-31 23:00:43+00:00,2.818,2.818,120.61,43
21,33.69124000892043,-111.71854997053742,571.0,571.0,2009-12-31 23:00:44+00:00,2.222,2.222,122.84,44
22,33.69128996506333,-111.71853999607265,571.0,571.0,2009-12-31 23:00:46+00:00,2.818,2.818,128.47,46
23,33.69134000502527,-111.71853999607265,571.0,571.0,2009-12-31 23:00:48+00:00,2.78,2.78,134.03,48
24,33.69138996116817,-111.71853002160788,570.0,570.0,2009-12-31 23:00:50+00:00,2.818,2.818,139.67,50
25,33.69143002666533,-111.71851996332407,570.0,570.0,2009-12-31 23:00:51+00:00,4.543,4.543,144.21,51
26,33.691460033878684,-111.71850001439452,570.0,570.0,2009-12-31 23:00:53+00:00,1.907,1.907,148.02,53
27,33.69150001555681,-111.71850001439452,569.0,569.0,2009-12-31 23:00:54+00:00,4.447,4.447,152.47,54
28,33.691530022770166,-111.71849003992975,569.0,569.0,2009-12-31 23:00:56+00:00,1.731,1.731,155.93,56
29,33.691570004448295,-111.71849003992975,569.0,569.0,2009-12-31 23:00:57+00:00,4.447,4.447,160.38,57
30,33.69160001166165,-111.71847998164594,569.0,569.0,2009-12-31 23:00:58+00:00,3.462,3.462,163.84,58
31,33.69163999333978,-111.71847000718117,569.0,569.0,2009-12-31 23:01:00+00:00,2.271,2.271,168.38,60
32,33.69166002608836,-111.71844997443259,569.0,569.0,2009-12-31 23:01:01+00:00,2.894,2.894,171.28,61
33,33.69169003330171,-111.71843999996781,568.0,568.0,2009-12-31 23:01:02+00:00,3.462,3.462,174.74,62
34,33.69170998223126,-111.71841996721923,568.0,568.0,2009-12-31 23:01:03+00:00,2.892,2.892,177.63,63
35,33.69173001497984,-111.71840001828969,568.0,568.0,2009-12-31 23:01:04+00:00,2.895,2.895,180.53,64
36,33.69176002219319,-111.7183799855411,568.0,568.0,2009-12-31 23:01:06+00:00,1.908,1.908,184.34,66
37,33.69180000387132,-111.71834997832775,568.0,568.0,2009-12-31 23:01:08+00:00,2.621,2.621,189.59,68
38,33.691830011084676,-111.71830999664962,568.0,568.0,2009-12-31 23:01:10+00:00,2.491,2.491,194.57,70
39,33.691869992762804,-111.7182700149715,568.0,568.0,2009-12-31 23:01:12+00:00,2.893,2.893,200.35,72
40,33.69190997444093,-111.71823003329337,568.0,568.0,2009-12-31 23:01:14+00:00,2.894,2.894,206.14,74
41,33.69193000718951,-111.71821000054479,568.0,568.0,2009-12-31 23:01:15+00:00,2.892,2.892,209.03,75
42,33.691960014402866,-111.7181899677962,568.0,568.0,2009-12-31 23:01:16+00:00,3.814,3.814,212.85,76
43,33.691979963332415,-111.71817999333143,568.0,568.0,2009-12-31 23:01:17+00:00,2.409,2.409,215.26,77
44,33.69200997054577,-111.71815996058285,569.0,569.0,2009-12-31 23:01:18+00:00,3.815,3.815,219.07,78
45,33.69203000329435,-111.7181400116533,569.0,569.0,2009-12-31 23:01:19+00:00,2.894,2.894,221.97,79
46,33.6920600105077,-111.71811997890472,569.0,569.0,2009-12-31 23:01:21+00:00,1.907,1.907,225.78,81
47,33.69207995943725,-111.71810002997518,569.0,569.0,2009-12-31 23:01:22+00:00,2.894,2.894,228.67,82
48,33.69212002493441,-111.71804999001324,570.0,570.0,2009-12-31 23:01:24+00:00,3.209,3.209,235.09,84
49,33.69213997386396,-111.71804001554847,570.0,570.0,2009-12-31 23:01:25+00:00,2.409,2.409,237.5,85
50,33.69219001382589,-111.7180300410837,570.0,570.0,2009-12-31 23:01:27+00:00,2.818,2.818,243.14,87
51,33.6922500282526,-111.71804001554847,571.0,571.0,2009-12-31 23:01:29+00:00,3.368,3.368,249.87,89
52,33.69226997718215,-111.71804999001324,571.0,571.0,2009-12-31 23:01:30+00:00,2.409,2.409,252.28,90
53,33.69229000993073,-111.7180799972266,570.0,570.0,2009-12-31 23:01:32+00:00,1.779,1.779,255.84,92
54,33.69230995886028,-111.71810002997518,570.0,570.0,2009-12-31 23:01:33+00:00,2.892,2.892,258.73,93
55,33.69235002435744,-111.7181400116533,570.0,570.0,2009-12-31 23:01:35+00:00,2.893,2.893,264.52,95
56,33.692390006035566,-111.71815996058285,570.0,570.0,2009-12-31 23:01:36+00:00,4.817,4.817,269.33,96
57,33.69243996217847,-111.71817999333143,570.0,570.0,2009-12-31 23:01:39+00:00,1.953,1.953,275.19,99
58,33.6924900021404,-111.7181899677962,570.0,570.0,2009-12-31 23:01:41+00:00,2.818,2.818,280.83,101
59,33.692539958283305,-111.71821000054479,570.0,570.0,2009-12-31 23:01:43+00:00,2.93,2.93,286.69,103
60,33.692580023780465,-111.71821997500956,570.0,570.0,2009-12-31 23:01:44+00:00,4.543,4.543,291.23,104
61,33.69259997271001,-111.71824000775814,570.0,570.0,2009-12-31 23:01:45+00:00,2.892,2.892,294.13,105
62,33.69262000545859,-111.71826004050672,571.0,571.0,2009-12-31 23:01:46+00:00,2.892,2.892,297.02,106
63,33.69264003820717,-111.71827998943627,571.0,571.0,2009-12-31 23:01:47+00:00,2.894,2.894,299.91,107
64,33.692669961601496,-111.71830002218485,571.0,571.0,2009-12-31 23:01:49+00:00,1.908,1.908,303.73,109
65,33.692689994350076,-111.7183300293982,571.0,571.0,2009-12-31 23:01:50+00:00,3.557,3.557,307.29,110
66,33.692710027098656,-111.71834997832775,571.0,571.0,2009-12-31 23:01:51+00:00,2.894,2.894,310.18,111
67,33.692750008776784,-111.71838996000588,571.0,571.0,2009-12-31 23:01:53+00:00,2.893,2.893,315.97,113
68,33.69278999045491,-111.71841996721923,571.0,571.0,2009-12-31 23:01:55+00:00,2.621,2.621,321.21,115
69,33.692819997668266,-111.71844997443259,571.0,571.0,2009-12-31 23:01:57+00:00,2.17,2.17,325.55,117
70,33.69285000488162,-111.71850001439452,571.0,571.0,2009-12-31 23:01:59+00:00,2.852,2.852,331.25,119
71,33.6928700376302,-111.71853999607265,571.0,571.0,2009-12-31 23:02:00+00:00,4.317,4.317,335.57,120
72,33.69291001930833,-111.71854997053742,571.0,571.0,2009-12-31 23:02:02+00:00,2.272,2.272,340.11,122
73,33.69295997545123,-111.71854997053742,571.0,571.0,2009-12-31 23:02:04+00:00,2.78,2.78,345.67,124
74,33.693010015413165,-111.71853999607265,571.0,571.0,2009-12-31 23:02:06+00:00,2.818,2.818,351.31,126
75,33.69302996434271,-111.71853002160788,571.0,571.0,2009-12-31 23:02:07+00:00,2.409,2.409,353.72,127
76,33.69305997155607,-111.71853002160788,572.0,572.0,2009-12-31 23:02:08+00:00,3.335,3.335,357.05,128
77,33.69308997876942,-111.71851996332407,572.0,572.0,2009-12-31 23:02:09+00:00,3.46,3.46,360.51,129
78,33.693140018731356,-111.71850001439452,572.0,572.0,2009-12-31 23:02:11+00:00,2.93,2.93,366.37,131
79,33.693159967660904,-111.71847998164594,572.0,572.0,2009-12-31 23:02:12+00:00,2.892,2.892,369.26,132
80,33.69318997487426,-111.7184600327164,572.0,572.0,2009-12-31 23:02:14+00:00,1.907,1.907,373.08,134
81,33.69321000762284,-111.71843999996781,572.0,572.0,2009-12-31 23:02:15+00:00,2.892,2.892,375.97,135
82,33.69323004037142,-111.71843002550304,572.0,572.0,2009-12-31 23:02:16+00:00,2.407,2.407,378.38,136
83,33.69325996376574,-111.71840999275446,572.0,572.0,2009-12-31 23:02:17+00:00,3.814,3.814,382.19,137
84,33.693289970979095,-111.71838996000588,572.0,572.0,2009-12-31 23:02:18+00:00,3.815,3.815,386.0,138
85,33.69331997819245,-111.7183799855411,572.0,572.0,2009-12-31 23:02:20+00:00,1.731,1.731,389.47,140
86,33.69334001094103,-111.71837001107633,571.0,571.0,2009-12-31 23:02:21+00:00,2.409,2.409,391.88,141
87,33.69337001815438,-111.71836003661156,571.0,571.0,2009-12-31 23:02:22+00:00,3.462,3.462,395.34,142
88,33.69340002536774,-111.71834000386298,571.0,571.0,2009-12-31 23:02:23+00:00,3.816,3.816,399.15,143
89,33.693419974297285,-111.7183300293982,571.0,571.0,2009-12-31 23:02:24+00:00,2.409,2.409,401.56,144
90,33.69344998151064,-111.7183300293982,571.0,571.0,2009-12-31 23:02:25+00:00,3.335,3.335,404.9,145
91,33.69347998872399,-111.7183300293982,571.0,571.0,2009-12-31 23:02:26+00:00,3.335,3.335,408.23,146
92,33.69353002868593,-111.71834000386298,571.0,571.0,2009-12-31 23:02:28+00:00,2.818,2.818,413.87,148
93,33.69357998482883,-111.71837001107633,571.0,571.0,2009-12-31 23:02:31+00:00,2.071,2.071,420.08,151
94,33.693609992042184,-111.71841996721923,570.0,570.0,2009-12-31 23:02:33+00:00,2.852,2.852,425.79,153
95,33.693609992042184,-111.71847000718117,570.0,570.0,2009-12-31 23:02:34+00:00,4.626,4.626,430.41,154
96,33.693609992042184,-111.7185099888593,571.0,571.0,2009-12-31 23:02:36+00:00,1.849,1.849,434.11,156
97,33.693609992042184,-111.71853999607265,571.0,571.0,2009-12-31 23:02:37+00:00,2.774,2.774,436.88,157
98,33.693609992042184,-111.71857997775078,571.0,571.0,2009-12-31 23:02:38+00:00,3.699,3.699,440.58,158
99,33.69361996650696,-111.71863999217749,571.0,571.0,2009-12-31 23:02:40+00:00,2.831,2.831,446.24,160
100,33.69363999925554,-111.71869003213942,571.0,571.0,2009-12-31 23:02:42+00:00,2.566,2.566,451.38,162
101,33.69366003200412,-111.71872003935277,571.0,571.0,2009-12-31 23:02:43+00:00,3.557,3.557,454.93,163
102,33.693679980933666,-111.71873998828232,571.0,571.0,2009-12-31 23:02:44+00:00,2.895,2.895,457.83,164
103,33.693719962611794,-111.7187600210309,571.0,571.0,2009-12-31 23:02:46+00:00,2.409,2.409,462.65,166
104,33.693760028108954,-111.71873998828232,572.0,572.0,2009-12-31 23:02:48+00:00,2.409,2.409,467.47,168
105,33.69380000978708,-111.71873001381755,572.0,572.0,2009-12-31 23:02:49+00:00,4.543,4.543,472.01,169
106,33.693849965929985,-111.71873998828232,572.0,572.0,2009-12-31 23:02:51+00:00,2.819,2.819,477.65,171
107,33.69387997314334,-111.7187499627471,572.0,572.0,2009-12-31 23:02:53+00:00,1.731,1.731,481.11,173
108,33.69390998035669,-111.71876999549568,572.0,572.0,2009-12-31 23:02:54+00:00,3.814,3.814,484.92,174
109,33.69393001310527,-111.71879002824426,572.0,572.0,2009-12-31 23:02:55+00:00,2.895,2.895,487.82,175
110,33.69394996203482,-111.71882003545761,572.0,572.0,2009-12-31 23:02:56+00:00,3.557,3.557,491.37,176
111,33.693979969248176,-111.71883998438716,573.0,573.0,2009-12-31 23:02:58+00:00,1.907,1.907,495.19,178
112,33.694000001996756,-111.71886001713574,573.0,573.0,2009-12-31 23:02:59+00:00,2.892,2.892,498.08,179
113,33.69403000921011,-111.71887996606529,573.0,573.0,2009-12-31 23:03:00+00:00,3.814,3.814,501.89,180
114,33.694060016423464,-111.71889999881387,573.0,573.0,2009-12-31 23:03:02+00:00,1.908,1.908,505.71,182
115,33.69409002363682,-111.71890997327864,573.0,573.0,2009-12-31 23:03:03+00:00,3.462,3.462,509.17,183
116,33.69412003085017,-111.71892003156245,573.0,573.0,2009-12-31 23:03:04+00:00,3.462,3.462,512.63,184
117,33.694150038063526,-111.71892003156245,573.0,573.0,2009-12-31 23:03:05+00:00,3.336,3.336,515.97,185
118,33.69417996145785,-111.71892003156245,573.0,573.0,2009-12-31 23:03:06+00:00,3.335,3.335,519.31,186
119,33.6942099686712,-111.71892003156245,573.0,573.0,2009-12-31 23:03:08+00:00,1.667,1.667,522.64,188
120,33.69423997588456,-111.7188900243491,573.0,573.0,2009-12-31 23:03:09+00:00,4.34,4.34,526.98,189
121,33.69428004138172,-111.71884995885193,573.0,573.0,2009-12-31 23:03:11+00:00,2.893,2.893,532.77,191
122,33.69430996477604,-111.71880000270903,573.0,573.0,2009-12-31 23:03:13+00:00,2.851,2.851,538.47,193
123,33.69432999752462,-111.71877996996045,573.0,573.0,2009-12-31 23:03:14+00:00,2.895,2.895,541.36,194
124,33.6943500302732,-111.7187499627471,573.0,573.0,2009-12-31 23:03:16+00:00,1.779,1.779,544.92,196
125,33.69436000473797,-111.71872003935277,573.0,573.0,2009-12-31 23:03:17+00:00,2.99,2.99,547.91,197
126,33.69439001195133,-111.71866999939084,573.0,573.0,2009-12-31 23:03:19+00:00,2.851,2.851,553.61,199
127,33.694409960880876,-111.7186199594289,573.0,573.0,2009-12-31 23:03:21+00:00,2.566,2.566,558.75,201
128,33.694450026378036,-111.71859003603458,572.0,572.0,2009-12-31 23:03:23+00:00,2.621,2.621,563.99,203
129,33.69448003359139,-111.71857997775078,573.0,573.0,2009-12-31 23:03:24+00:00,3.461,3.461,567.45,204
130,33.69452001526952,-111.71853999607265,572.0,572.0,2009-12-31 23:03:26+00:00,2.893,2.893,573.24,206
131,33.694559996947646,-111.7185099888593,573.0,573.0,2009-12-31 23:03:28+00:00,2.621,2.621,578.48,208
132,33.69461003690958,-111.71847000718117,573.0,573.0,2009-12-31 23:03:30+00:00,3.339,3.339,585.16,210
133,33.69465001858771,-111.71843002550304,573.0,573.0,2009-12-31 23:03:32+00:00,2.893,2.893,590.94,212
134,33.69472000747919,-111.71840001828969,573.0,573.0,2009-12-31 23:03:35+00:00,2.755,2.755,599.21,215
135,33.69476996362209,-111.71837001107633,573.0,573.0,2009-12-31 23:03:37+00:00,3.108,3.108,605.42,217
136,33.69479997083545,-111.7183300293982,573.0,573.0,2009-12-31 23:03:39+00:00,2.491,2.491,610.4,219
137,33.69484003633261,-111.71827998943627,573.0,573.0,2009-12-31 23:03:42+00:00,2.139,2.139,616.82,222
138,33.694880018010736,-111.71824000775814,573.0,573.0,2009-12-31 23:03:44+00:00,2.893,2.893,622.61,224
139,33.694919999688864,-111.71821000054479,573.0,573.0,2009-12-31 23:03:46+00:00,2.621,2.621,627.85,226
140,33.69495998136699,-111.71817001886666,573.0,573.0,2009-12-31 23:03:48+00:00,2.893,2.893,633.64,228
141,33.694989988580346,-111.71813003718853,573.0,573.0,2009-12-31 23:03:49+00:00,4.981,4.981,638.62,229
142,33.6950199957937,-111.71808997169137,573.0,573.0,2009-12-31 23:03:51+00:00,2.491,2.491,643.6,231
143,33.69505997747183,-111.71804999001324,572.0,572.0,2009-12-31 23:03:53+00:00,2.893,2.893,649.38,233
144,33.69511001743376,-111.7180300410837,572.0,572.0,2009-12-31 23:03:55+00:00,2.93,2.93,655.24,235
145,33.695159973576665,-111.71800003387034,572.0,572.0,2009-12-31 23:03:58+00:00,2.071,2.071,661.46,238
146,33.695200039073825,-111.71797002665699,572.0,572.0,2009-12-31 23:04:00+00:00,2.621,2.621,666.7,240
147,33.69524002075195,-111.71792996115983,572.0,572.0,2009-12-31 23:04:02+00:00,2.893,2.893,672.49,242
148,33.69528000243008,-111.7179000377655,572.0,572.0,2009-12-31 23:04:03+00:00,5.243,5.243,677.73,243
149,33.695329958572984,-111.71785997226834,572.0,572.0,2009-12-31 23:04:06+00:00,2.226,2.226,684.41,246
150,33.69535996578634,-111.71781999059021,572.0,572.0,2009-12-31 23:04:08+00:00,2.491,2.491,689.39,248
151,33.69541000574827,-111.71778998337686,572.0,572.0,2009-12-31 23:04:10+00:00,3.107,3.107,695.6,250
152,33.6954499874264,-111.71774002723396,572.0,572.0,2009-12-31 23:04:12+00:00,3.209,3.209,702.02,252
153,33.69548996910453,-111.7177100200206,572.0,572.0,2009-12-31 23:04:14+00:00,2.621,2.621,707.26,254
154,33.69554000906646,-111.71768998727202,572.0,572.0,2009-12-31 23:04:16+00:00,2.93,2.93,713.12,256
155,33.695589965209365,-111.71768001280725,572.0,572.0,2009-12-31 23:04:18+00:00,2.818,2.818,718.76,258
156,33.695630030706525,-111.71765998005867,572.0,572.0,2009-12-31 23:04:20+00:00,2.408,2.408,723.58,260
157,33.69567001238465,-111.71761999838054,572.0,572.0,2009-12-31 23:04:22+00:00,2.893,2.893,729.36,262
158,33.69570999406278,-111.71758001670241,572.0,572.0,2009-12-31 23:04:24+00:00,2.893,2.893,735.15,264
159,33.695760034024715,-111.71755000948906,572.0,572.0,2009-12-31 23:04:26+00:00,3.107,3.107,741.36,266
160,33.69580999016762,-111.7175200022757,572.0,572.0,2009-12-31 23:04:29+00:00,2.071,2.071,747.58,269
161,33.695849971845746,-111.71748002059758,572.0,572.0,2009-12-31 23:04:31+00:00,2.893,2.893,753.36,271
162,33.6958799790591,-111.71745001338422,572.0,572.0,2009-12-31 23:04:32+00:00,4.34,4.34,757.7,272
163,33.695930019021034,-111.7174100317061,572.0,572.0,2009-12-31 23:04:35+00:00,2.226,2.226,764.38,275
164,33.69596002623439,-111.71738999895751,572.0,572.0,2009-12-31 23:04:36+00:00,3.814,3.814,768.19,276
165,33.69599003344774,-111.71736996620893,572.0,572.0,2009-12-31 23:04:37+00:00,3.814,3.814,772.01,277
166,33.6960200406611,-111.71736996620893,572.0,572.0,2009-12-31 23:04:39+00:00,1.667,1.667,775.34,279
167,33.696060022339225,-111.71736996620893,572.0,572.0,2009-12-31 23:04:40+00:00,4.447,4.447,779.79,280
168,33.69610000401735,-111.7174100317061,572.0,572.0,2009-12-31 23:04:42+00:00,2.893,2.893,785.58,282
169,33.69612003676593,-111.71744003891945,572.0,572.0,2009-12-31 23:04:44+00:00,1.779,1.779,789.13,284
170,33.69613998569548,-111.71746996231377,572.0,572.0,2009-12-31 23:04:45+00:00,3.558,3.558,792.69,285
171,33.696149960160255,-111.71749996952713,572.0,572.0,2009-12-31 23:04:46+00:00,2.99,2.99,795.68,286
172,33.69616001844406,-111.71752997674048,572.0,572.0,2009-12-31 23:04:47+00:00,2.99,2.99,798.67,287
173,33.69617996737361,-111.71756995841861,572.0,572.0,2009-12-31 23:04:49+00:00,2.159,2.159,802.99,289
174,33.696190025657415,-111.71761002391577,572.0,572.0,2009-12-31 23:04:50+00:00,3.863,3.863,806.85,290
175,33.69620000012219,-111.71764003112912,572.0,572.0,2009-12-31 23:04:51+00:00,2.99,2.99,809.84,291
176,33.696230007335544,-111.71768998727202,572.0,572.0,2009-12-31 23:04:53+00:00,2.852,2.852,815.55,293
177,33.696250040084124,-111.71772996895015,572.0,572.0,2009-12-31 23:04:55+00:00,2.159,2.159,819.86,295
178,33.696279963478446,-111.71778000891209,573.0,573.0,2009-12-31 23:04:57+00:00,2.851,2.851,825.57,297
179,33.696320028975606,-111.71781999059021,573.0,573.0,2009-12-31 23:04:59+00:00,2.893,2.893,831.35,299
180,33.69635003618896,-111.71785997226834,573.0,573.0,2009-12-31 23:05:01+00:00,2.491,2.491,836.33,301
181,33.69637995958328,-111.7179000377655,574.0,574.0,2009-12-31 23:05:02+00:00,4.982,4.982,841.31,302
182,33.69639999233186,-111.71794001944363,574.0,574.0,2009-12-31 23:05:04+00:00,2.159,2.159,845.63,304
183,33.69639999233186,-111.71798997558653,575.0,575.0,2009-12-31 23:05:06+00:00,2.313,2.313,850.26,306
184,33.69639999233186,-111.71805996447802,576.0,576.0,2009-12-31 23:05:08+00:00,3.238,3.238,856.73,308
185,33.69639001786709,-111.71811997890472,576.0,576.0,2009-12-31 23:05:10+00:00,2.831,2.831,862.39,310
186,33.69639001786709,-111.71814998611808,576.0,576.0,2009-12-31 23:05:11+00:00,2.776,2.776,865.17,311
187,33.69639999233186,-111.71817999333143,576.0,576.0,2009-12-31 23:05:12+00:00,2.99,2.99,868.16,312
188,33.69639999233186,-111.71824000775814,576.0,576.0,2009-12-31 23:05:14+00:00,2.776,2.776,873.71,314
189,33.69639999233186,-111.71830002218485,576.0,576.0,2009-12-31 23:05:16+00:00,2.776,2.776,879.26,316
190,33.69639999233186,-111.71836003661156,577.0,577.0,2009-12-31 23:05:18+00:00,2.776,2.776,884.81,318
191,33.69639999233186,-111.71841996721923,577.0,577.0,2009-12-31 23:05:20+00:00,2.776,2.776,890.36,320
192,33.69639999233186,-111.7184600327164,577.0,577.0,2009-12-31 23:05:21+00:00,3.7,3.7,894.07,321
193,33.69639999233186,-111.71849003992975,577.0,577.0,2009-12-31 23:05:22+00:00,2.776,2.776,896.84,322
194,33.69639999233186,-111.71854997053742,577.0,577.0,2009-12-31 23:05:24+00:00,2.776,2.776,902.39,324
195,33.69640996679664,-111.71859003603458,577.0,577.0,2009-12-31 23:05:26+00:00,1.932,1.932,906.26,326
196,33.69640996679664,-111.71864996664226,576.0,576.0,2009-12-31 23:05:28+00:00,2.776,2.776,911.81,328
197,33.69640996679664,-111.71867997385561,576.0,576.0,2009-12-31 23:05:29+00:00,2.778,2.778,914.58,329
198,33.69639999233186,-111.71872003935277,576.0,576.0,2009-12-31 23:05:30+00:00,3.863,3.863,918.45,330
199,33.69637995958328,-111.71877996996045,576.0,576.0,2009-12-31 23:05:32+00:00,2.99,2.99,924.43,332
200,33.69636998511851,-111.71882003545761,576.0,576.0,2009-12-31 23:05:34+00:00,1.932,1.932,928.29,334
201,33.69636998511851,-111.71887996606529,576.0,576.0,2009-12-31 23:05:36+00:00,2.776,2.776,933.84,336
202,33.69636998511851,-111.71890997327864,576.0,576.0,2009-12-31 23:05:37+00:00,2.778,2.778,936.62,337
203,33.69637995958328,-111.7189500387758,576.0,576.0,2009-12-31 23:05:38+00:00,3.864,3.864,940.49,338
204,33.69639999233186,-111.71897996217012,576.0,576.0,2009-12-31 23:05:39+00:00,3.557,3.557,944.04,339
205,33.69642999954522,-111.71900996938348,576.0,576.0,2009-12-31 23:05:41+00:00,2.17,2.17,948.38,341
206,33.696469981223345,-111.71903000213206,576.0,576.0,2009-12-31 23:05:43+00:00,2.409,2.409,953.2,343
207,33.69642999954522,-111.71903000213206,576.0,576.0,2009-12-31 23:05:44+00:00,4.448,4.448,957.65,344
208,33.696469981223345,-111.71903997659683,576.0,576.0,2009-12-31 23:05:46+00:00,2.272,2.272,962.19,346
209,33.69646000675857,-111.71899002045393,576.0,576.0,2009-12-31 23:05:48+00:00,2.379,2.379,966.95,348
210,33.69642999954522,-111.71903000213206,576.0,576.0,2009-12-31 23:05:49+00:00,4.982,4.982,971.93,349
211,33.69643997400999,-111.71909999102354,576.0,576.0,2009-12-31 23:05:52+00:00,2.19,2.19,978.5,352
212,33.696469981223345,-111.71916000545025,576.0,576.0,2009-12-31 23:05:54+00:00,3.238,3.238,984.98,354
213,33.6964999884367,-111.71922999434173,577.0,577.0,2009-12-31 23:05:57+00:00,2.428,2.428,992.26,357
214,33.69652002118528,-111.71928003430367,577.0,577.0,2009-12-31 23:05:59+00:00,2.566,2.566,997.4,359
215,33.69655002839863,-111.71933996491134,577.0,577.0,2009-12-31 23:06:01+00:00,3.238,3.238,1003.87,361
216,33.69658003561199,-111.71939997933805,577.0,577.0,2009-12-31 23:06:03+00:00,3.239,3.239,1010.35,363
217,33.69660995900631,-111.71945999376476,577.0,577.0,2009-12-31 23:06:06+00:00,2.159,2.159,1016.83,366
218,33.69665002450347,-111.71952000819147,577.0,577.0,2009-12-31 23:06:08+00:00,3.557,3.557,1023.94,368
219,33.6966900061816,-111.71956996433437,578.0,578.0,2009-12-31 23:06:10+00:00,3.209,3.209,1030.36,370
220,33.696729987859726,-111.71961002983153,578.0,578.0,2009-12-31 23:06:12+00:00,2.893,2.893,1036.14,372
221,33.69675999507308,-111.7196699604392,578.0,578.0,2009-12-31 23:06:15+00:00,2.159,2.159,1042.62,375
222,33.69678002782166,-111.71972000040114,578.0,578.0,2009-12-31 23:06:17+00:00,2.567,2.567,1047.75,377
223,33.696810035035014,-111.71977004036307,578.0,578.0,2009-12-31 23:06:19+00:00,2.852,2.852,1053.46,379
224,33.69683995842934,-111.71981999650598,578.0,578.0,2009-12-31 23:06:21+00:00,2.852,2.852,1059.16,381
225,33.69685999117792,-111.71987003646791,578.0,578.0,2009-12-31 23:06:23+00:00,2.566,2.566,1064.29,383
226,33.6968800239265,-111.71994002535939,578.0,578.0,2009-12-31 23:06:25+00:00,3.424,3.424,1071.14,385
227,33.696899972856045,-111.7199899815023,578.0,578.0,2009-12-31 23:06:27+00:00,2.566,2.566,1076.27,387
228,33.6969299800694,-111.72004002146423,579.0,579.0,2009-12-31 23:06:29+00:00,2.852,2.852,1081.97,389
229,33.69695998728275,-111.72007002867758,579.0,579.0,2009-12-31 23:06:31+00:00,2.17,2.17,1086.31,391
230,33.69698999449611,-111.72010003589094,579.0,579.0,2009-12-31 23:06:32+00:00,4.34,4.34,1090.65,392
231,33.697029976174235,-111.72011001035571,579.0,579.0,2009-12-31 23:06:34+00:00,2.272,2.272,1095.2,394
232,33.697070041671395,-111.72011998482049,579.0,579.0,2009-12-31 23:06:35+00:00,4.543,4.543,1099.74,395
233,33.6971199978143,-111.72011998482049,579.0,579.0,2009-12-31 23:06:37+00:00,2.78,2.78,1105.3,397
234,33.697180012241006,-111.72011998482049,579.0,579.0,2009-12-31 23:06:40+00:00,2.224,2.224,1111.97,400
235,33.69722996838391,-111.72011001035571,579.0,579.0,2009-12-31 23:06:42+00:00,2.818,2.818,1117.61,402
236,33.69728000834584,-111.72011001035571,579.0,579.0,2009-12-31 23:06:44+00:00,2.78,2.78,1123.17,404
237,33.69734002277255,-111.72008997760713,580.0,580.0,2009-12-31 23:06:46+00:00,3.462,3.462,1130.09,406
238,33.69741001166403,-111.72007002867758,580.0,580.0,2009-12-31 23:06:49+00:00,2.667,2.667,1138.09,409
239,33.69747002609074,-111.72004002146423,580.0,580.0,2009-12-31 23:06:52+00:00,2.409,2.409,1145.32,412
