,lat,lon,elevation,distance
938,33.695071,-111.778127,738.4,10285.047924967905
939,33.695117,-111.778098,738.2,10290.823816271513
940,33.695182,-111.778001,737.4,10302.346394376742
941,33.695198,-111.777943,737.0,10307.999478191106
942,33.695246,-111.77778,736.2,10323.99598295238
943,33.695256,-111.777723,736.0,10329.38525141344
944,33.695265,-111.777666,735.6,10334.752679735622
945,33.695274,-111.777604,735.2,10340.575205748211
946,33.6953,-111.777486,734.6,10351.868208967364
947,33.695348,-111.777378,733.6,10363.195956888812
948,33.695403,-111.777276,732.4,10374.440878805277
949,33.695454,-111.777167,732.0,10386.01010930979
950,33.695484,-111.777059,731.8,10396.543772650099
951,33.695494,-111.777003,731.4,10401.842537884084
952,33.695518,-111.776761,730.6,10424.389393876094
953,33.695523,-111.776699,730.4,10430.152137757765
954,33.695546,-111.776584,730.4,10441.094307221741
955,33.695605,-111.776428,730.0,10456.947611224197
956,33.695654,-111.776339,729.4,10466.820854338037
957,33.695688,-111.776307,729.0,10471.622660635394
958,33.695728,-111.776291,728.8,10476.310298266388
959,33.695821,-111.776286,728.2,10486.661766810821
960,33.695871,-111.776284,727.8,10492.224591119284
961,33.695915,-111.776274,727.4,10497.203866347329
962,33.69599,-111.776213,726.6,10507.273438405322
963,33.69603,-111.776181,726.4,10512.616380326053
964,33.696126,-111.77617,725.4,10523.339490863189
965,33.696177,-111.776186,725.0,10529.200429326438
966,33.696227,-111.7762,724.4,10534.909043937581
967,33.696271,-111.776206,724.0,10539.833007755446
968,33.696354,-111.776191,723.8,10549.165930177085
969,33.696391,-111.77618,723.8,10553.404130171608
970,33.696426,-111.776174,723.8,10557.335337739796
971,33.696485,-111.776189,724.2,10564.040996599986
972,33.696573,-111.776225,725.2,10574.377397872264
973,33.696606,-111.776241,725.6,10578.334131182526
974,33.696675,-111.776268,726.2,10586.402941597087
975,33.696733,-111.776301,726.6,10593.538334966239
976,33.696803,-111.77638,727.8,10604.215372944203
977,33.696906,-111.776569,729.0,10625.117353674324
978,33.69693,-111.776607,729.4,10629.53101166166
979,33.697027,-111.776702,730.0,10643.444187699157
980,33.697069,-111.77672,730.2,10648.402373272711
981,33.697111,-111.776732,730.2,10653.202693113883
982,33.697199,-111.77675,730.0,10663.128527075436
983,33.697288,-111.776721,729.6,10673.382081879809
984,33.697354,-111.776636,729.0,10684.138186686674
985,33.697426,-111.776544,727.6,10695.823016466442
986,33.697462,-111.776501,726.8,10701.466481219244
987,33.697497,-111.776464,726.6,10706.649411846747
988,33.69753,-111.776423,726.4,10711.92685839148
989,33.697585,-111.77634,726.2,10721.743218881042
990,33.697639,-111.776294,726.6,10729.102832114577
991,33.697708,-111.776269,727.0,10737.116288255953
992,33.697743,-111.776259,727.2,10741.116553217355
993,33.697781,-111.776249,727.4,10745.442047784483
994,33.697855,-111.776237,727.6,10753.745021608393
995,33.69793,-111.776233,728.4,10762.092846884601
996,33.697969,-111.77624,728.6,10766.477533473608
997,33.69801,-111.776254,729.0,10771.216925824565
998,33.698048,-111.776275,729.0,10775.867547772366
999,33.698113,-111.776333,729.2,10784.86917852633
1000,33.698138,-111.776375,729.0,10789.646681714305
1001,33.698203,-111.776444,729.0,10799.289566317657
1002,33.698244,-111.776456,728.8,10803.981772644514
1003,33.698287,-111.776456,728.8,10808.763154490038
1004,33.698331,-111.776456,728.6,10813.655731261939
1005,33.698374,-111.776463,728.6,10818.480766678214
1006,33.698411,-111.77648,728.4,10822.885318395349
1007,33.698437,-111.776505,728.4,10826.587638644245
1008,33.698455,-111.776593,728.4,10834.971016614085
1009,33.698453,-111.776692,728.2,10844.132279861398
1010,33.698455,-111.776789,728.4,10853.108577060919
1011,33.698463,-111.776837,728.6,10857.63731760108
1012,33.69847,-111.776881,728.8,10861.781541627106
1013,33.698478,-111.777027,729.6,10875.317368282156
1014,33.698477,-111.777075,730.0,10879.75927472051
1015,33.698471,-111.777164,730.6,10888.019715817833
1016,33.698461,-111.777204,730.8,10891.883601016729
1017,33.69843,-111.777316,731.4,10902.803156590784
1018,33.698429,-111.777356,731.8,10906.505257641697
1019,33.698438,-111.777475,733.0,10917.559431274232
1020,33.698458,-111.777609,733.8,10930.153772137242
1021,33.698497,-111.777742,734.2,10943.199561826821
1022,33.698562,-111.777867,735.0,10956.836326131768
1023,33.698594,-111.777901,735.2,10961.585467677143
1024,33.698632,-111.777928,735.4,10966.493929285118
1025,33.698755,-111.777962,735.6,10980.527921056257
1026,33.698923,-111.778053,736.4,11001.017926527997
1027,33.698977,-111.778222,737.0,11017.765558494364
1028,33.698973,-111.778314,737.6,11026.288109490992
1029,33.698998,-111.778487,738.6,11042.531998786832
1030,33.699036,-111.778719,739.0,11064.406330709351
1031,33.699126,-111.778936,739.8,11086.837190330354
1032,33.699153,-111.778976,740.0,11091.602328347999
1033,33.699252,-111.779188,740.4,11114.092701782243
1034,33.699259,-111.779276,740.8,11122.27069664798
1035,33.699271,-111.779457,742.0,11139.068063857858
1036,33.699295,-111.779597,742.2,11152.291528356878
1037,33.699306,-111.779645,742.4,11156.8973800375
1038,33.69932,-111.779695,742.4,11161.777807003693
1039,33.699427,-111.779862,742.6,11181.277403985241
1040,33.699505,-111.779984,743.0,11195.511242610472
1041,33.699574,-111.780115,743.2,11209.85455364851
1042,33.69959,-111.780159,743.2,11214.296802327795
1043,33.699626,-111.78035,743.6,11232.413885147686
1044,33.699636,-111.780446,743.8,11241.364135265303
1045,33.699636,-111.780494,743.8,11245.80458980519
1046,33.699645,-111.780628,744.2,11258.24118741428
1047,33.699663,-111.780708,744.8,11265.90781738243
1048,33.699709,-111.780791,745.4,11275.133805613621
1049,33.699791,-111.780903,745.8,11288.935574380264
1050,33.699826,-111.780936,746.0,11293.881876510664
1051,33.700003,-111.781092,746.4,11318.287352899762
1052,33.700032,-111.781128,746.6,11322.923024850674
1053,33.700084,-111.781209,747.0,11332.387778630235
1054,33.700162,-111.781334,747.0,11346.84259151537
1055,33.700232,-111.781456,747.0,11360.55246610191
1056,33.700252,-111.781539,747.4,11368.546273372433
1057,33.700254,-111.781586,747.6,11372.899870918322
1058,33.700264,-111.781683,748.0,11381.941856007437
1059,33.700301,-111.781832,748.2,11396.326570212716
1060,33.700323,-111.781878,748.0,11401.235008802107
1061,33.70035,-111.781923,748.0,11406.36757630234
1062,33.700439,-111.782046,748.4,11421.447672597722
1063,33.700548,-111.782247,749.6,11443.643277652774
1064,33.700551,-111.78234,749.4,11452.253031484799
1065,33.700592,-111.782439,749.0,11462.48335496034
1066,33.700618,-111.78248,748.6,11467.252416411644
1067,33.700646,-111.782524,748.2,11472.377016161996
1068,33.700679,-111.78257,747.8,11477.996004318295
1069,33.700763,-111.782646,747.2,11489.686697446647
1070,33.700938,-111.782723,746.8,11510.408567579174
1071,33.700976,-111.782735,746.8,11514.777363745938
1072,33.701049,-111.78275,747.4,11523.012344268911
1073,33.701117,-111.782772,748.2,11530.842702338252
1074,33.701154,-111.782773,748.4,11534.957954510191
1075,33.701191,-111.782761,748.8,11539.21929824283
1076,33.701228,-111.782739,749.4,11543.809359479486
1077,33.701307,-111.782684,750.4,11553.960843028659
1078,33.701349,-111.78266,750.6,11559.131902726704
1079,33.701439,-111.782645,751.0,11569.235189047597
1080,33.701482,-111.782649,751.2,11574.030867779513
1081,33.70157,-111.782662,750.8,11583.889643925666
1082,33.701616,-111.782665,750.8,11589.012133755785
1083,33.701844,-111.782678,750.8,11614.393083462077
1084,33.701899,-111.782677,750.8,11620.509504022453
1085,33.702057,-111.78265,749.6,11638.254957225334
1086,33.702106,-111.782635,749.2,11643.877425734367
1087,33.702248,-111.782585,748.0,11660.33062254461
1088,33.702292,-111.78257,747.6,11665.416164683988
1089,33.702378,-111.782545,747.2,11675.254602528452
1090,33.702516,-111.782505,746.8,11691.039336840362
1091,33.70265,-111.782524,746.4,11706.042763215966
1092,33.702683,-111.782537,746.4,11709.904231226625
1093,33.702858,-111.782607,747.2,11730.41247616129
1094,33.702895,-111.782621,747.6,11734.725709734692
1095,33.702935,-111.782638,748.0,11739.443333220175
1096,33.703023,-111.782668,748.2,11749.614411055987
1097,33.703106,-111.782682,748.2,11758.934012778067
1098,33.703179,-111.782694,748.4,11767.126794219801
1099,33.703251,-111.782724,748.6,11775.600172853592
1100,33.703284,-111.782743,749.0,11779.668822725347
1101,33.703443,-111.782811,750.2,11798.434505718824
1102,33.703523,-111.782843,750.4,11807.80969616838
1103,33.703667,-111.782875,751.0,11824.093090756312
1104,33.703702,-111.78287,751.6,11828.012301345547
1105,33.703739,-111.782859,752.0,11832.25048044169
1106,33.703821,-111.782819,752.4,11842.090658337898
1107,33.703905,-111.78276,752.2,11852.908700100546
1108,33.703994,-111.782708,751.6,11863.912163309802
1109,33.704131,-111.782672,750.8,11879.505616307397
1110,33.704176,-111.782658,750.8,11884.67426432352
1111,33.70426,-111.782607,750.2,11895.138467606339
1112,33.704301,-111.782571,750.0,11900.78420706076
1113,33.704378,-111.782487,749.2,11912.346499207433
1114,33.704441,-111.78241,748.8,11922.336928170724
1115,33.704474,-111.782386,748.6,11926.62570298047
1116,33.704513,-111.782366,748.6,11931.340459627194
1117,33.704641,-111.782304,748.0,11946.685491706547
1118,33.704689,-111.78229,747.8,11952.17771759819
1119,33.704777,-111.7823,747.0,11962.006498176643
1120,33.704817,-111.782319,746.4,11966.788962479066
1121,33.704898,-111.782357,746.0,11976.457389969099
1122,33.705012,-111.782379,746.2,11989.29593153599
1123,33.705051,-111.782391,746.4,11993.77234919172
1124,33.705154,-111.782455,746.6,12006.66506248006
1125,33.705335,-111.782561,748.0,12029.052830750787
1126,33.705496,-111.782644,748.4,12048.532136600026
1127,33.705566,-111.782698,748.4,12057.78074816807
1128,33.705633,-111.782745,748.4,12066.406603618798
1129,33.705709,-111.782767,748.8,12075.098999822912
1130,33.705751,-111.782764,749.0,12079.777424442413
1131,33.705794,-111.782753,749.0,12084.665878403974
1132,33.705836,-111.782732,749.2,12089.72395906524
1133,33.705871,-111.782703,749.2,12094.45074621709
1134,33.705905,-111.78267,749.4,12099.309907491524
1135,33.705979,-111.782617,749.8,12108.888156211737
1136,33.706064,-111.782604,749.8,12118.415917649289
1137,33.706145,-111.782638,749.8,12127.956032967224
1138,33.706183,-111.782676,749.6,12133.452389703818
1139,33.706333,-111.782803,747.8,12153.853554043848
1140,33.706397,-111.782837,747.6,12161.634024072813
1141,33.706461,-111.782863,748.2,12169.145915370676
1142,33.706565,-111.78291,749.2,12181.500427592155
1143,33.706603,-111.782922,749.4,12185.869205283074
1144,33.706783,-111.782954,750.0,12206.101991431638
1145,33.706826,-111.782954,750.2,12210.883373277162
1146,33.706865,-111.782945,750.2,12215.299163083062
1147,33.707041,-111.78288,749.8,12235.772273361214
1148,33.707116,-111.782802,749.8,12246.799832943843
1149,33.707144,-111.782753,749.4,12252.298722967726
1150,33.707193,-111.782643,748.8,12263.840833602586
1151,33.707283,-111.782425,747.8,12286.352808278507
1152,33.707308,-111.782377,747.6,12291.59130134073
1153,33.707415,-111.78224,746.4,12308.973909142163
1154,33.707521,-111.782126,745.2,12324.789242943825
1155,33.707622,-111.78203,744.6,12339.106513148516
1156,33.707718,-111.781918,744.4,12353.982025724805
1157,33.707749,-111.781874,744.4,12359.315623567898
1158,33.707806,-111.781794,744.2,12369.058951721894
1159,33.707829,-111.781759,744.4,12373.184757541627
1160,33.707911,-111.781656,745.2,12386.372326828792
1161,33.707947,-111.781624,745.4,12391.350865406328
1162,33.708061,-111.781524,745.6,12407.043214775813
1163,33.708129,-111.781456,745.4,12416.878709372988
1164,33.708207,-111.781397,745.0,12427.126096008658
1165,33.708268,-111.781309,744.4,12437.721729669598
1166,33.708298,-111.781263,744.0,12443.128481086258
1167,33.708369,-111.781188,743.2,12453.63835592403
1168,33.708411,-111.781167,742.8,12458.696414218559
1169,33.708459,-111.781154,742.2,12464.167554815642
1170,33.708508,-111.781149,741.6,12469.635700596436
1171,33.708601,-111.781148,740.8,12479.977242465042
1172,33.708691,-111.78115,740.6,12489.9864956659
1173,33.70882,-111.78115,740.8,12504.33064120318
1174,33.708894,-111.78116,741.2,12512.61089401781
1175,33.709069,-111.781179,741.4,12532.149210383806
1176,33.709099,-111.78119,741.6,12535.636784131017
1177,33.709122,-111.781212,741.8,12538.905098541072
1178,33.709153,-111.781285,742.8,12546.486496255386
1179,33.709173,-111.781329,743.0,12551.12442012247
1180,33.709242,-111.781462,743.2,12565.62321764755
1181,33.709258,-111.781505,743.2,12569.980448961245
1182,33.70932,-111.781712,743.8,12590.331064809085
1183,33.709327,-111.781754,744.2,12594.293230976704
1184,33.709359,-111.781919,745.4,12609.964858774169
1185,33.709414,-111.782041,746.4,12622.800369963441
1186,33.709559,-111.782158,747.6,12642.21899706309
1187,33.709646,-111.782187,747.8,12652.25797498494
1188,33.709747,-111.782184,748.0,12663.492090332915
1189,33.709841,-111.782157,747.8,12674.238641382497
1190,33.709978,-111.782089,747.0,12690.719795455896
1191,33.710021,-111.782067,746.6,12695.916206124846
1192,33.710198,-111.781967,746.2,12717.66294144997
1193,33.710243,-111.781939,746.0,12723.29726020897
1194,33.710289,-111.781916,745.6,12728.837020475308
1195,33.710438,-111.781852,744.4,12746.43090705232
1196,33.710489,-111.781841,743.8,12752.192402635064
1197,33.710542,-111.781831,743.2,12758.157881198555
1198,33.710687,-111.781819,742.6,12774.319307156005
1199,33.710733,-111.781813,742.6,12779.464294235988
1200,33.71078,-111.781797,742.4,12784.89596475754
1201,33.710954,-111.781708,742.4,12805.922423633354
1202,33.711033,-111.781673,742.4,12815.284391380475
1203,33.711149,-111.781621,742.4,12829.0506113772
1204,33.711185,-111.781599,742.4,12833.541168939526
1205,33.711224,-111.781572,742.6,12838.54548891362
1206,33.711338,-111.781485,742.4,12853.560297083233
1207,33.711424,-111.781463,742.6,12863.337177239848
1208,33.711512,-111.781452,742.2,12873.175086663452
1209,33.711559,-111.78145,742.2,12878.404521343993
1210,33.711701,-111.781449,742.0,12894.19447184842
1211,33.711889,-111.781443,741.8,12915.106483547654
1212,33.711927,-111.781444,741.8,12919.332903033222
1213,33.712026,-111.781443,742.6,12930.341589358588
1214,33.712055,-111.781456,743.0,12933.783139925921
1215,33.712077,-111.781479,743.4,12937.025083574978
1216,33.712109,-111.781589,744.4,12947.803896507701
1217,33.712119,-111.78163,744.6,12951.755889871209
1218,33.712163,-111.781742,745.4,12963.212659704159
1219,33.712183,-111.781775,745.8,12966.989254257318
1220,33.712239,-111.781826,746.8,12974.801252291401
1221,33.712308,-111.781887,747.2,12984.324981523549
1222,33.712358,-111.781974,747.2,12994.105938034943
1223,33.712467,-111.782177,747.0,13016.454578685443
1224,33.712546,-111.782281,747.6,13029.481519888219
1225,33.712571,-111.782317,748.0,13033.819206514903
1226,33.71269,-111.782438,748.6,13051.14983386535
1227,33.712729,-111.78246,749.0,13055.940129101313
1228,33.712829,-111.782559,749.6,13070.344792616383
1229,33.712846,-111.782601,749.6,13074.665088745058
1230,33.712855,-111.782646,749.6,13078.945991653387
1231,33.712858,-111.782788,749.6,13092.084549785439
1232,33.712833,-111.783025,749.8,13114.181482012207
1233,33.7128,-111.783117,749.6,13123.448491460524
1234,33.712719,-111.783295,749.6,13142.215254413606
1235,33.712688,-111.783378,749.6,13150.630732052456
1236,33.712656,-111.783471,750.0,13159.939694247494
1237,33.712585,-111.783647,751.0,13178.032268560122
1238,33.712572,-111.783695,751.0,13182.701451225626
1239,33.712571,-111.78385,751.2,13197.038690965044
1240,33.712591,-111.784052,751.8,13215.85467121068
1241,33.712628,-111.784139,752.0,13224.892517553233
1242,33.712683,-111.78422,752.4,13234.56381726626
1243,33.712749,-111.784287,752.8,13244.169236787831
1244,33.712782,-111.784317,752.8,13248.769734571722
1245,33.712816,-111.784345,753.0,13253.352371263361
1246,33.712928,-111.784416,753.8,13267.431627761542
1247,33.712973,-111.784432,754.2,13272.649663737426
1248,33.713021,-111.78444,754.4,13278.038069403901
1249,33.71317,-111.784422,754.8,13294.689555921172
1250,33.71326,-111.784395,754.8,13305.003998678914
1251,33.713389,-111.784395,755.0,13319.348144216194
1252,33.713419,-111.78442,755.2,13323.407074540877
1253,33.713445,-111.784461,755.0,13328.175685545739
1254,33.713537,-111.784581,754.2,13343.27028320573
1255,33.713566,-111.784617,754.0,13347.905578195187
1256,33.713607,-111.78471,753.6,13357.641002735178
1257,33.713614,-111.784761,753.6,13362.422003719103
1258,33.713628,-111.784863,753.4,13371.984004169375
1259,33.713663,-111.78495,753.4,13380.922720218394
1260,33.713689,-111.784989,753.4,13385.545569651425
1261,33.713719,-111.785028,753.4,13390.458850999874
1262,33.71386,-111.785159,753.4,13410.273747339776
1263,33.713966,-111.785247,752.8,13424.597729427986
1264,33.714004,-111.785272,752.8,13429.414473981546
1265,33.714091,-111.785297,752.8,13439.360952076868
1266,33.714181,-111.785278,752.8,13449.52162712199
1267,33.714267,-111.785225,752.4,13460.267681661539
1268,33.714361,-111.785178,752.0,13471.58798216878
1269,33.714413,-111.785155,751.4,13477.749047367484
1270,33.714462,-111.785128,751.0,13483.74265582536
1271,33.714505,-111.785091,750.8,13489.622575997835
1272,33.714543,-111.785052,750.4,13495.178318020993
1273,33.714585,-111.785029,750.0,13500.310203954477
1274,33.714634,-111.78502,749.6,13505.821979396676
1275,33.714682,-111.78502,749.4,13511.159335876207
1276,33.714816,-111.785059,748.4,13526.489883865783
1277,33.714858,-111.785071,748.2,13531.290150670397
1278,33.71493,-111.785088,748.0,13539.449131844682
1279,33.714959,-111.785104,748.2,13542.99715285107
1280,33.714983,-111.785125,748.4,13546.297845791776
1281,33.715019,-111.785187,748.8,13553.291366043093
1282,33.715033,-111.785223,749.2,13556.967042814716
1283,33.715046,-111.785263,749.6,13560.939127802127
1284,33.71509,-111.785396,750.4,13574.17790933087
1285,33.71511,-111.785435,750.6,13578.415568611481
1286,33.715156,-111.785502,751.0,13586.450857830432
1287,33.715212,-111.785557,752.0,13594.491569825044
1288,33.715244,-111.78559,752.4,13599.179568617044
1289,33.715286,-111.785665,753.0,13607.542096151346
1290,33.715301,-111.785702,753.2,13611.349142492452
1291,33.715312,-111.785734,753.4,13614.551684816175
1292,33.715347,-111.785823,754.4,13623.657145786734
1293,33.71536,-111.785887,755.6,13629.750610480552
1294,33.715367,-111.785919,756.0,13632.811008439923
1295,33.715416,-111.786013,756.8,13643.071487766263
1296,33.71546,-111.786085,757.4,13651.33500063491
1297,33.715519,-111.786149,757.8,13660.171333729233
1298,33.715647,-111.786276,759.0,13678.625532229307
1299,33.715811,-111.78646,758.8,13703.569091096135
1300,33.715964,-111.786592,758.0,13724.509342111565
1301,33.716008,-111.786624,757.8,13730.227502749318
1302,33.716107,-111.786664,756.6,13741.840864504304
1303,33.716215,-111.786672,755.4,13753.872690321568
1304,33.716316,-111.786667,753.6,13765.11289542319
1305,33.716357,-111.786673,753.0,13769.705539120125
1306,33.716439,-111.786708,752.4,13779.381131248887
1307,33.716619,-111.786834,752.6,13802.541805161834
1308,33.716657,-111.78685,752.6,13807.018862946083
1309,33.716761,-111.786869,753.4,13818.715896860487
1310,33.716793,-111.786864,754.0,13822.304060705543
1311,33.716854,-111.78684,754.8,13829.440939359223
1312,33.716966,-111.78677,755.8,13843.477150239205
1313,33.717075,-111.786582,757.0,13864.672706314515
1314,33.717079,-111.786314,757.8,13889.464199500735
1315,33.71705,-111.786146,757.6,13905.33371439131
1316,33.717032,-111.786028,757.4,13916.429632254809
1317,33.717016,-111.785969,757.2,13922.169285027414
1318,33.71699,-111.785918,756.8,13927.70179296504
1319,33.716937,-111.785827,756.2,13937.976598031517
1320,33.716921,-111.785773,756.0,13943.278517934223
1321,33.716882,-111.785596,755.6,13960.214045859064
1322,33.716865,-111.785427,754.8,13975.958896861732
1323,33.716898,-111.785329,753.8,13985.737585606303
1324,33.716924,-111.785292,753.2,13990.21748110513
1325,33.716956,-111.785268,753.0,13994.411342873109
1326,33.717036,-111.785273,752.2,14003.318949639894
1327,33.717129,-111.785285,751.6,14013.719468009844
1328,33.717221,-111.785264,751.2,14024.132155847605
1329,33.717264,-111.785263,750.8,14028.91443217192
1330,33.717309,-111.78527,750.4,14033.959915376176
1331,33.717398,-111.785295,749.8,14044.122801400823
1332,33.717582,-111.785323,749.8,14064.745914828214
1333,33.717662,-111.785365,750.2,14074.452694654194
1334,33.717762,-111.785468,750.0,14089.094984227288
1335,33.7178,-111.785494,750.0,14093.956756419235
1336,33.71784,-111.785513,750.0,14098.7391227827
1337,33.717925,-111.785529,750.0,14108.305839446075
1338,33.71797,-111.785529,750.2,14113.30961114506
1339,33.718055,-111.785512,750.8,14122.891070012904
1340,33.718094,-111.785493,751.0,14127.57019697555
1341,33.718167,-111.785448,751.6,14136.692252339382
1342,33.718275,-111.785362,751.6,14151.096586632533
1343,33.718339,-111.78529,751.6,14160.842846636697
1344,33.718375,-111.785254,751.4,14166.049619102227
1345,33.71844,-111.785168,751.0,14176.79701359835
1346,33.718458,-111.78511,750.6,14182.522617445748
1347,33.718477,-111.785058,750.2,14187.775635878166
1348,33.718498,-111.785007,749.8,14193.038928496444
1349,33.718521,-111.784961,749.4,14198.002948111596
1350,33.718582,-111.784886,749.0,14207.704758776103
1351,33.718619,-111.784854,748.8,14212.772920527228
1352,33.718654,-111.784829,748.6,14217.299802974341
1353,33.718725,-111.784761,748.4,14227.3935192753
1354,33.718758,-111.784718,748.0,14232.804751681191
1355,33.718792,-111.784676,747.8,14238.225335300403
1356,33.718893,-111.784581,747.6,14252.484707033691
1357,33.718924,-111.784546,747.6,14257.21344344138
1358,33.71897,-111.784463,747.6,14266.43799871719
1359,33.718993,-111.784424,747.8,14270.85971506208
1360,33.719045,-111.784355,748.4,14279.471296442152
1361,33.719068,-111.784316,748.6,14283.893010216423
1362,33.719083,-111.784271,748.8,14288.376767283436
1363,33.719093,-111.784223,748.8,14292.953352839351
1364,33.719101,-111.784172,749.2,14297.753414412473
1365,33.719114,-111.784121,749.4,14302.686855106775
1366,33.719157,-111.784025,749.8,14312.771314013971
1367,33.719199,-111.783929,750.2,14322.803525526671
1368,33.719209,-111.783822,749.8,14332.76205676523
1369,33.719221,-111.783768,749.6,14337.93160367
1370,33.719236,-111.783718,749.4,14342.847619493132
1371,33.71931,-111.783588,748.8,14357.417140891654
1372,33.719341,-111.78355,748.6,14362.33996414418
1373,33.71941,-111.783499,748.2,14371.34638424648
1374,33.719488,-111.783449,747.8,14381.175401914708
1375,33.719525,-111.783411,747.6,14386.586388425452
1376,33.719558,-111.783365,747.4,14392.204668235005
1377,33.719625,-111.7833,747.0,14401.777762080506
1378,33.719663,-111.783281,746.6,14406.354012101234
1379,33.719702,-111.783258,746.0,14411.184248748084
1380,33.719764,-111.783184,745.6,14420.89867466305
1381,33.719819,-111.783109,745.4,14430.14627881898
1382,33.719889,-111.78308,745.4,14438.379079871338
1383,33.719928,-111.783062,745.4,14443.024249483446
1384,33.720002,-111.783011,745.4,14452.508751528609
1385,33.720038,-111.782991,745.4,14456.91848198405
1386,33.720073,-111.782964,745.4,14461.542559906564
1387,33.720159,-111.782847,745.2,14475.983507224884
1388,33.72019,-111.782815,745.2,14480.526777387937
1389,33.720296,-111.78274,745.2,14494.203071159596
1390,33.720334,-111.782722,745.2,14498.74460421694
1391,33.720418,-111.782699,745.2,14508.324143659063
1392,33.720533,-111.782685,745.2,14521.176947814647
1393,33.720568,-111.782609,745.4,14529.2114490696
1394,33.720566,-111.782561,745.6,14533.656388335356
1395,33.720567,-111.782513,745.8,14538.097153098526
1396,33.720594,-111.782421,746.2,14547.120077569503
1397,33.720617,-111.78232,746.6,14556.805027366692
1398,33.720673,-111.782248,746.8,14565.921903674223
1399,33.720745,-111.78221,747.2,14574.665373988022
1400,33.720807,-111.782232,747.4,14581.853450603181
1401,33.720828,-111.782315,747.4,14589.877143463176
1402,33.720837,-111.782364,747.4,14594.51817019011
1403,33.720851,-111.782413,747.4,14599.309935857995
1404,33.720912,-111.782545,747.4,14613.275907462647
1405,33.720906,-111.782643,747.6,14622.364112039868
1406,33.720898,-111.782698,747.4,14627.528069453043
1407,33.720901,-111.782752,747.2,14632.533472220191
1408,33.720948,-111.782846,747.2,14642.677127736126
1409,33.721034,-111.782882,747.0,14652.802940998303
1410,33.721081,-111.782876,746.8,14658.058480818792
1411,33.721178,-111.782838,746.8,14669.402526195492
1412,33.721256,-111.782753,746.4,14681.108290232174
1413,33.721353,-111.782607,745.6,14698.390244360451
1414,33.721382,-111.782556,745.2,14704.103954097962
1415,33.721431,-111.782454,745.2,14714.997942446336
1416,33.721458,-111.782425,745.2,14719.023759883507
1417,33.721487,-111.782426,745.0,14722.249738773995
1418,33.721509,-111.782452,744.8,14725.67998511211
1419,33.721534,-111.782604,744.6,14740.010057034737
1420,33.721555,-111.782652,744.4,14745.02605496027
1421,33.721571,-111.782699,744.2,14749.722887424678
1422,33.721565,-111.78279,744.2,14758.165502270853
1423,33.721559,-111.78289,744.2,14767.43812064472
1424,33.721595,-111.782978,744.6,14776.508039677637
1425,33.721664,-111.783031,744.8,14785.612631164991
1426,33.721702,-111.783026,744.8,14789.863267146113
1427,33.72177,-111.78298,745.0,14798.539209581613
1428,33.721838,-111.782995,745.0,14806.226675510301
1429,33.721917,-111.783018,745.2,14815.264955426144
1430,33.721953,-111.782993,745.2,14819.887738129559
1431,33.721999,-111.782851,745.4,14833.981587283664
1432,33.722015,-111.782805,745.6,14838.592938523736
1433,33.722071,-111.782736,745.6,14847.509094951578
1434,33.722181,-111.782745,746.0,14859.768826024536
1435,33.722295,-111.782826,746.4,14874.49316040344
1436,33.722337,-111.782838,746.6,14879.293404852253
1437,33.722377,-111.78284,746.6,14883.745046417574
1438,33.722455,-111.782836,746.6,14892.426136655191
1439,33.722536,-111.782838,746.6,14901.434824844857
1440,33.722617,-111.782831,746.6,14910.464850695322
1441,33.722667,-111.782765,747.0,14918.721329696715
1442,33.722673,-111.782541,747.4,14939.448632867352
1443,33.722679,-111.782482,747.4,14944.945862796048
1444,33.722715,-111.782317,747.0,14960.722128244064
1445,33.722737,-111.782268,746.8,14965.871986256348
1446,33.722756,-111.782217,746.6,14971.040244872554
1447,33.72277,-111.782112,746.4,14980.875109138062
1448,33.722768,-111.782052,746.2,14986.428636928382
1449,33.722771,-111.781933,746.2,14997.439352808406
1450,33.72279,-111.781822,746.2,15007.920278997295
1451,33.722803,-111.781767,746.0,15013.20833728546
1452,33.72282,-111.781658,745.8,15023.464848462716
1453,33.722823,-111.781602,745.4,15028.654712032088
1454,33.722819,-111.781548,745.2,15033.668641871638
1455,33.722811,-111.781493,745.0,15038.832487619677
1456,33.722774,-111.781333,744.8,15054.191314557778
1457,33.722726,-111.781189,744.6,15068.538812547953
1458,33.722728,-111.781141,744.4,15072.983640143546
1459,33.722751,-111.781103,744.4,15077.330112832055
1460,33.722783,-111.781072,744.2,15081.899671092597
1461,33.722915,-111.780941,743.8,15100.931750233349
1462,33.722934,-111.780892,743.6,15105.931763528575
1463,33.722948,-111.78084,743.4,15110.986630678579
1464,33.723005,-111.780632,742.6,15131.240607733856
1465,33.723004,-111.780523,742.2,15141.322009622074
1466,33.722991,-111.780417,741.8,15151.231348124933
1467,33.722984,-111.780303,741.2,15161.803253496644
1468,33.72297,-111.780135,741.0,15177.418413570866
1469,33.722932,-111.780031,741.0,15187.923993417655
1470,33.722881,-111.779934,740.8,15198.537109578769
1471,33.722838,-111.779769,740.4,15214.52858694912
1472,33.722841,-111.779717,740.2,15219.349335155943
1473,33.722853,-111.779664,740.0,15224.429383716571
1474,33.722874,-111.779564,739.6,15233.96806166975
1475,33.722841,-111.779473,739.6,15243.149306674084
1476,33.722809,-111.779435,739.6,15248.150520770458
1477,33.722749,-111.779356,739.4,15258.044623535563
